x,y,z
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.03,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.05,1.01
0.02,0.01,1.02
0.03,0.16,1.02
0.00,0.57,0.92
0.02,0.54,0.96
-0.03,0.87,0.37
-0.00,0.91,0.23
-0.08,1.24,0.09
-0.03,0.97,0.12
-0.11,1.12,0.67
-0.09,0.44,0.85
-0.07,0.20,1.05
0.00,0.10,1.10
0.07,0.06,0.99
0.00,0.04,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.03,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.06,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.03,0.11,1.02
0.00,0.26,0.95
0.04,0.65,0.84
-0.01,0.90,0.43
0.04,1.19,0.09
-0.07,1.43,-0.10
-0.07,1.14,0.00
-0.05,0.99,0.29
-0.00,0.66,0.49
0.00,0.19,1.03
0.00,0.19,1.02
0.01,0.15,1.11
0.02,0.02,1.02
0.05,0.04,1.00
0.04,0.02,1.00
0.03,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.00,0.02,1.02
0.09,-0.01,1.12
-0.12,0.43,0.93
0.05,0.34,0.62
0.02,0.90,0.36
0.01,1.11,0.11
-0.01,1.14,0.00
-0.02,1.04,0.07
0.09,0.93,0.34
0.00,0.59,0.70
-0.04,0.32,1.04
0.02,-0.04,1.04
-0.02,0.11,1.12
0.00,0.07,0.97
0.00,0.01,1.00
0.03,0.05,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.02,0.02,1.01
0.04,0.02,1.05
0.05,0.41,1.05
0.03,0.48,0.96
0.05,0.60,0.84
-0.01,0.97,0.32
-0.02,1.06,0.24
-0.04,0.98,-0.04
-0.05,1.01,0.07
-0.05,1.09,0.05
0.05,0.91,0.62
0.06,0.55,0.82
0.00,0.11,1.05
0.05,0.06,1.03
0.04,0.05,0.96
0.04,0.11,1.05
0.04,-0.02,1.14
0.04,0.04,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.01
-0.01,0.11,1.02
0.03,0.43,0.71
-0.05,0.80,0.93
0.01,0.93,0.27
