x,y,z
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,0.99
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.01
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,0.99
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.05,0.02,1.00
0.00,0.00,1.00
0.02,-0.08,1.18
0.06,0.08,1.07
0.09,0.11,0.92
0.16,0.12,1.00
0.07,-0.09,1.16
0.09,0.19,0.92
-0.04,0.13,1.07
0.09,0.32,0.87
0.04,0.34,0.97
0.01,0.10,0.96
0.13,0.08,1.02
0.15,0.50,1.14
0.18,-0.13,0.89
0.13,0.03,0.99
0.08,0.03,0.99
0.03,-0.08,0.89
0.07,0.12,0.92
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.05,0.02,1.00
0.00,-0.11,1.05
0.09,-0.06,1.01
0.08,0.04,0.78
0.12,0.03,1.00
0.14,0.18,0.93
0.02,0.11,0.97
0.03,0.25,0.98
0.01,0.18,1.08
0.02,0.33,0.98
0.00,0.12,0.97
0.10,0.18,0.85
0.20,0.08,1.10
0.04,-0.05,1.02
0.07,-0.04,0.98
0.03,-0.14,0.96
0.02,0.05,0.91
0.07,0.09,0.88
0.05,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.03,0.08,1.00
-0.04,-0.10,0.96
0.10,-0.08,1.11
0.03,0.08,0.90
0.12,0.10,0.86
0.09,0.09,1.02
0.05,0.06,1.01
0.05,0.34,1.04
-0.02,0.17,0.90
0.02,0.36,1.09
0.05,0.34,0.98
0.07,0.12,1.02
0.10,0.43,1.01
0.09,-0.15,0.97
0.02,0.14,0.94
0.12,-0.20,0.97
-0.01,-0.04,1.13
0.02,0.10,0.92
0.03,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.01
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.02,0.04,1.00
0.04,0.03,1.00
-0.03,-0.04,1.04
0.07,-0.00,1.00
0.04,-0.15,0.98
0.10,0.07,0.94
0.13,0.11,1.00
0.03,0.16,0.98
0.04,0.29,1.03
0.04,0.11,1.00
0.07,0.35,1.05
0.08,0.24,1.02
0.07,0.45,1.02
0.12,-0.07,0.95
0.15,-0.03,1.10
0.05,0.20,1.00
0.12,-0.08,0.99
0.03,-0.03,1.01
