x,y,z
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.07,1.00
0.07,-0.11,1.02
0.00,0.02,1.20
0.20,0.04,0.95
0.38,-0.02,0.87
0.65,0.09,0.80
0.80,0.26,0.75
0.79,0.02,0.25
1.05,0.15,0.72
0.96,0.13,0.30
0.95,0.07,-0.00
0.96,0.28,0.19
0.95,-0.08,0.27
0.76,0.08,1.00
0.64,0.10,0.80
0.45,0.08,0.86
0.35,-0.02,0.93
0.21,0.01,1.17
0.14,0.09,1.07
0.08,0.04,0.96
0.04,0.07,1.00
0.04,0.01,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.03,0.05,1.01
0.03,0.00,1.01
0.07,0.05,0.95
0.23,0.02,1.39
0.45,0.02,0.82
0.64,0.19,0.86
0.82,0.27,0.43
0.91,0.11,0.37
0.95,0.29,0.05
1.01,0.19,0.00
1.00,0.28,-0.16
0.86,0.14,0.25
0.95,0.36,0.61
0.50,0.11,0.71
0.30,0.00,1.24
0.25,-0.03,0.93
0.16,0.02,1.12
0.12,0.06,0.89
0.06,0.04,0.99
0.04,0.02,1.00
0.09,0.09,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.03,-0.03,1.04
0.03,0.07,1.04
0.20,-0.07,1.11
0.46,-0.08,0.76
0.68,0.04,0.94
0.84,0.05,0.45
0.91,0.19,0.27
0.98,0.34,0.03
0.87,0.20,-0.22
1.03,0.21,-0.01
1.01,0.12,0.06
0.83,-0.18,-0.13
0.55,0.30,1.25
0.48,-0.14,0.59
0.26,0.04,1.37
0.25,0.01,1.09
0.12,-0.07,1.24
0.10,0.11,1.14
0.04,-0.01,1.23
0.09,0.09,1.01
0.04,0.02,1.00
0.04,0.02,1.00
0.03,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.00,0.11,1.00
0.00,0.18,1.21
0.19,-0.03,1.16
0.45,-0.04,0.83
0.68,-0.02,0.60
0.82,0.10,0.41
0.93,0.12,0.16
1.00,0.20,0.19
0.99,0.14,-0.22
0.96,-0.03,0.02
0.84,0.13,0.39
0.51,0.09,1.12
0.46,0.13,0.63
0.24,-0.15,1.00
0.14,-0.09,0.97
0.07,0.06,1.02
0.09,0.10,0.91
