x,y,z
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.01
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.03,1.01
-0.09,0.09,1.07
-0.20,0.16,1.23
-0.23,0.05,0.82
-0.47,0.15,0.80
-0.63,0.19,1.00
-0.60,0.19,0.96
-0.73,0.01,0.86
-0.66,0.14,0.98
-0.66,0.10,0.80
-0.57,0.04,0.84
-0.43,0.05,0.66
-0.11,0.11,0.86
-0.12,0.01,0.98
0.02,-0.10,1.12
-0.01,0.10,1.01
0.09,0.00,1.04
0.07,0.02,0.99
0.06,0.07,1.12
0.05,0.04,1.00
0.04,0.04,1.00
0.05,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.05,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.05,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
-0.04,0.14,1.08
-0.13,0.03,1.06
-0.22,0.17,0.57
-0.29,0.12,0.96
-0.51,0.09,0.79
-0.59,0.10,0.88
-0.65,0.12,0.84
-0.72,0.12,0.70
-0.73,0.12,0.72
-0.72,0.07,0.76
-0.61,0.12,0.60
-0.41,0.11,0.95
-0.12,0.03,0.85
0.03,0.06,1.09
0.10,0.03,0.98
0.11,0.00,1.02
0.07,-0.02,1.26
0.05,0.00,0.97
0.07,0.06,1.14
0.09,0.08,1.03
0.04,0.04,1.00
0.05,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.05,0.04,1.00
0.04,0.05,1.00
0.05,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.01,0.02,1.00
-0.11,0.02,1.04
-0.16,0.09,1.12
-0.25,0.25,1.05
-0.36,0.17,0.65
-0.58,0.01,0.89
-0.62,0.23,0.70
-0.75,0.23,0.57
-0.85,0.21,0.43
-0.76,0.14,0.55
-0.65,0.28,0.49
-0.58,0.13,0.86
-0.32,0.04,0.92
-0.11,0.04,0.94
-0.09,0.00,0.95
-0.09,-0.01,1.03
-0.10,0.00,0.95
-0.03,0.03,1.01
-0.01,0.04,0.99
0.00,0.06,1.01
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.05,0.03,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.05,0.06,1.00
-0.02,-0.00,1.02
-0.07,0.13,1.11
-0.21,0.13,0.79
-0.40,0.17,0.89
-0.43,0.14,0.84
-0.40,0.09,0.88
-0.65,0.07,0.83
-0.71,0.14,0.68
-0.75,0.14,0.54
-0.77,0.14,0.58
-0.78,0.05,0.63
-0.63,0.12,0.91
-0.25,0.09,1.02
-0.09,0.02,0.93
0.00,0.00,0.92
0.05,-0.01,1.01
0.01,0.11,1.01
-0.01,-0.02,1.10
0.04,0.03,1.00
0.02,0.05,0.98
0.02,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.05,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.05,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.03,0.03,1.04
-0.07,-0.00,1.16
-0.05,0.11,1.01
-0.20,0.13,0.96
-0.25,0.16,0.87
-0.33,0.21,0.97
-0.45,0.08,0.99
-0.57,0.09,0.79
-0.65,0.09,0.77
-0.67,0.12,0.71
-0.66,0.09,0.71
-0.55,0.09,0.93
-0.44,0.07,0.97
-0.22,0.04,0.98
-0.07,0.07,1.05
0.04,0.01,1.02
0.05,0.14,0.97
0.05,0.05,0.97
0.06,0.07,1.06
0.06,0.03,1.00
0.05,0.07,1.03
0.05,0.06,0.98
0.05,0.03,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.01
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.05,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
-0.05,-0.13,1.00
-0.13,0.04,1.02
-0.14,0.07,1.08
-0.37,0.11,0.74
-0.38,0.14,0.93
-0.63,0.20,0.70
-0.72,0.14,0.59
-0.74,0.17,0.76
-0.63,0.12,0.79
-0.68,0.09,0.77
-0.63,0.11,0.76
-0.53,0.09,0.77
-0.45,0.09,0.87
-0.19,0.05,0.90
-0.12,-0.08,1.00
-0.09,0.02,1.01
-0.05,-0.03,1.04
0.00,0.06,0.94
0.04,0.06,0.98
0.09,0.05,1.12
0.03,0.04,0.99
0.04,0.02,1.02
0.04,0.04,1.00
0.05,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.01
-0.05,0.02,1.02
-0.11,0.02,1.03
-0.20,0.09,1.14
-0.29,0.21,0.91
-0.49,0.21,0.80
-0.60,0.18,0.80
-0.66,0.08,0.72
-0.71,0.21,0.61
-0.76,0.10,0.65
-0.80,0.12,0.55
-0.80,0.07,0.66
-0.70,0.10,0.83
-0.46,0.04,0.77
-0.47,0.13,0.78
-0.24,0.08,0.91
-0.14,0.03,1.00
-0.09,-0.00,0.89
-0.03,0.07,1.09
0.00,0.07,0.93
0.02,0.07,1.03
0.03,-0.05,1.17
0.03,0.04,1.01
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.01
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.03,1.04
-0.09,0.12,1.08
-0.13,0.08,0.67
-0.27,0.24,0.80
-0.36,0.26,0.75
-0.48,0.24,0.74
-0.62,0.12,0.76
-0.72,0.11,0.76
-0.74,0.07,0.77
-0.70,0.05,0.73
-0.64,0.05,0.87
-0.54,0.08,0.86
-0.29,0.06,0.88
-0.24,0.09,0.87
-0.10,-0.05,1.00
-0.07,-0.03,1.00
-0.02,0.01,1.04
0.01,0.04,1.02
0.08,0.08,1.07
0.07,0.00,1.04
0.05,0.01,0.96
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
-0.08,0.03,1.00
0.04,0.05,1.00
0.01,0.09,1.25
-0.07,0.12,0.92
-0.12,0.03,1.08
-0.20,0.14,1.05
-0.50,0.15,0.78
-0.53,0.13,0.75
-0.69,0.13,0.62
-0.76,0.12,0.55
-0.75,0.12,0.72
-0.77,0.05,0.55
-0.75,0.05,0.72
-0.55,0.05,0.75
-0.39,-0.03,0.92
-0.27,0.12,0.99
-0.10,-0.00,1.07
0.00,-0.05,1.02
0.04,0.05,1.08
0.06,0.02,1.02
0.07,0.06,1.00
0.09,0.01,0.92
0.06,0.06,1.08
0.04,0.04,1.00
0.05,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.05,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
