x,y,z
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.07,0.11,1.00
0.06,0.09,1.02
0.02,-0.06,1.09
-0.07,-0.49,0.88
0.05,-0.69,0.60
0.14,-0.84,0.27
-0.02,-0.92,-0.07
0.04,-0.87,-0.15
0.00,-0.91,-0.08
0.08,-0.80,0.22
-0.04,-0.57,0.74
0.00,-0.36,0.95
0.00,-0.17,1.00
-0.07,-0.23,1.03
0.01,-0.04,1.00
-0.00,-0.05,0.97
-0.01,0.04,1.02
0.02,0.05,1.00
0.05,0.06,1.07
0.04,0.04,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.02,0.02,0.97
-0.01,-0.13,1.02
-0.02,-0.32,0.81
-0.09,-0.52,0.74
0.14,-1.23,0.50
0.02,-0.93,0.06
-0.02,-0.99,-0.08
-0.00,-0.96,-0.09
0.02,-0.95,0.11
0.00,-0.89,0.24
0.02,-0.80,0.69
0.07,-0.41,0.80
0.02,-0.17,1.04
0.06,-0.11,0.99
0.10,-0.14,1.13
0.03,-0.07,0.99
0.03,-0.00,0.99
0.04,0.08,1.03
0.04,0.08,0.98
