x,y,z
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.05,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.03,1.00
0.04,0.04,1.00
0.04,0.04,1.01
0.02,0.04,1.04
0.08,0.13,1.19
0.19,0.11,1.04
0.41,0.12,0.77
0.54,0.14,0.72
0.68,0.12,0.66
0.67,0.14,0.75
0.49,0.12,0.93
0.30,0.15,1.12
0.18,0.12,1.00
0.13,0.03,1.04
0.05,0.01,1.03
0.03,0.05,1.04
0.05,-0.00,0.98
0.03,0.04,1.03
0.03,0.04,1.00
0.04,0.06,1.01
0.03,0.03,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.03,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.03,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.03,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.02,1.01
0.01,0.10,1.00
0.06,0.06,1.20
0.19,0.03,1.03
0.40,0.17,0.90
0.63,0.06,0.69
0.73,0.11,0.70
0.79,0.07,0.56
0.75,0.07,0.52
0.64,0.08,0.86
0.47,0.08,1.02
0.31,0.00,0.99
0.20,-0.03,1.11
0.11,0.00,1.08
0.07,0.02,1.07
0.02,0.01,1.01
0.05,0.05,0.93
0.05,-0.08,1.16
0.02,0.04,1.01
0.03,0.03,1.00
0.04,0.04,1.00
0.04,0.04,1.00
