x,y,z
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.04,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.04,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.06,-0.05,1.00
0.04,0.03,1.00
-0.01,0.03,1.05
0.00,0.05,1.14
-0.11,0.12,0.96
-0.25,-0.15,1.14
-0.28,0.09,1.04
-0.39,-0.05,1.17
-0.51,-0.08,0.75
-0.37,0.17,0.75
-0.50,0.02,1.04
-0.60,-0.05,0.71
-0.61,-0.04,0.69
-0.59,0.04,0.77
-0.68,0.03,0.70
-0.63,0.03,0.85
-0.62,0.04,0.80
-0.52,-0.04,0.89
-0.57,-0.02,0.80
-0.32,0.14,0.85
-0.34,-0.12,0.96
-0.10,0.06,1.05
0.03,-0.02,1.00
0.08,0.02,1.01
0.11,-0.04,0.74
0.10,0.00,1.04
0.10,-0.04,0.87
0.09,0.02,0.99
0.01,0.03,1.15
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.01
0.04,0.03,1.01
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.02,0.02,1.00
0.04,0.03,1.00
0.04,0.01,1.01
-0.02,0.02,1.01
-0.10,0.06,1.07
-0.02,0.06,0.95
-0.04,0.04,0.98
-0.06,0.20,0.97
-0.30,0.01,1.08
-0.36,0.16,0.91
-0.50,-0.04,1.04
-0.56,0.01,0.78
-0.58,0.01,0.78
-0.58,0.06,0.71
-0.61,0.01,0.91
-0.59,0.06,0.71
-0.55,0.12,0.90
-0.46,0.07,0.87
-0.31,0.05,0.84
-0.20,0.01,1.04
-0.03,0.06,1.06
0.00,0.03,1.07
0.10,0.02,0.99
0.01,-0.02,1.14
0.09,-0.05,1.18
0.02,-0.01,1.00
0.04,0.03,1.00
0.02,0.04,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.01,0.07,0.99
-0.02,0.04,1.04
-0.12,0.10,0.88
-0.32,0.00,1.17
-0.33,0.14,0.98
-0.39,0.18,0.92
-0.50,0.09,0.79
-0.59,0.11,0.65
-0.58,0.12,0.79
-0.64,0.01,0.79
-0.62,0.08,0.79
-0.62,0.14,0.76
-0.63,0.07,0.77
-0.64,0.00,0.86
-0.59,0.07,0.95
-0.50,0.13,0.77
-0.34,0.13,0.84
-0.21,0.20,1.04
0.00,0.02,0.91
0.05,0.01,0.97
0.06,0.01,0.99
-0.05,0.06,0.96
0.07,0.01,0.95
0.06,0.07,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
