x,y,z
0.03,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.04,1.00
0.02,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.03,1.00
0.05,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.02,0.04,1.02
0.00,0.00,1.02
0.09,0.46,1.00
0.01,0.25,0.91
0.05,0.61,0.80
0.02,0.63,0.74
-0.03,0.67,0.71
-0.02,0.78,0.61
0.01,0.64,0.68
0.02,0.45,0.96
0.03,0.29,0.97
0.02,0.12,0.99
0.00,0.12,1.07
0.03,0.07,1.02
0.09,-0.03,1.02
0.05,0.00,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.03,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.04,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.02,0.04,1.02
0.00,0.12,0.96
0.03,0.61,1.09
0.04,0.53,0.65
-0.10,0.71,0.66
0.09,0.90,0.59
0.02,0.86,0.42
0.02,0.92,0.48
0.04,0.90,0.57
0.03,0.77,0.61
0.03,0.71,0.94
-0.03,0.26,1.00
-0.02,0.22,1.02
-0.05,0.03,1.04
-0.03,0.05,1.01
0.02,0.04,1.00
0.03,0.05,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
