x,y,z
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.03,0.03,1.00
0.03,0.03,1.00
0.00,0.06,1.03
-0.03,0.12,1.12
0.03,0.20,0.86
0.08,0.30,0.91
0.11,0.46,0.86
0.09,0.60,0.80
0.09,0.81,0.70
0.05,0.83,0.60
0.04,0.96,0.50
0.04,0.90,0.50
0.01,0.93,0.47
0.02,0.86,0.48
0.00,0.85,0.57
-0.02,0.73,0.72
-0.01,0.55,0.81
0.00,0.40,0.96
0.01,0.21,1.01
0.01,0.11,0.97
0.00,0.08,1.02
0.02,0.02,1.02
0.04,0.02,1.00
0.03,0.01,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
-0.01,0.09,1.01
0.00,0.04,1.00
0.00,0.12,1.04
-0.04,0.45,1.02
-0.00,0.42,0.97
0.07,0.48,0.88
0.07,0.59,0.84
0.09,0.66,0.73
0.07,0.71,0.73
0.07,0.78,0.69
0.07,0.84,0.59
0.05,0.88,0.55
0.02,0.93,0.43
0.01,0.95,0.45
0.00,0.93,0.39
0.00,1.00,0.33
-0.00,0.92,0.36
0.00,0.91,0.51
-0.02,0.78,0.64
-0.00,0.64,0.76
0.00,0.68,0.96
-0.01,0.45,0.89
-0.07,0.60,1.18
0.00,0.24,0.97
0.03,0.05,1.04
0.03,0.03,1.00
0.02,0.01,1.02
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.04,1.00
0.04,0.01,1.00
0.02,0.04,1.00
0.02,0.05,1.01
0.01,0.13,1.00
0.00,0.26,1.00
0.04,0.35,1.03
0.08,0.60,0.83
0.10,0.72,0.69
0.08,0.80,0.61
0.09,0.86,0.51
0.07,0.97,0.43
0.03,1.01,0.29
0.03,1.00,0.29
0.04,1.00,0.26
0.03,0.98,0.32
0.03,0.98,0.34
0.01,0.91,0.44
0.00,0.87,0.51
0.02,0.75,0.68
0.03,0.64,0.84
0.02,0.42,0.94
0.02,0.25,1.00
0.04,0.14,1.04
0.03,0.01,0.97
-0.01,0.00,1.00
0.03,0.01,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.05,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.04,1.03
0.00,0.11,1.00
0.01,0.23,1.02
0.04,0.26,1.08
0.05,0.41,0.93
0.07,0.52,0.83
0.06,0.61,0.72
0.04,0.77,0.73
0.05,0.89,0.64
0.06,0.87,0.51
0.03,0.96,0.40
0.02,0.96,0.32
0.02,1.03,0.25
0.02,0.98,0.27
0.02,0.90,0.35
0.02,0.94,0.46
0.00,0.93,0.51
-0.02,0.81,0.62
-0.04,0.75,0.73
-0.04,0.57,0.82
-0.04,0.41,1.03
0.01,0.20,1.00
0.00,0.07,1.02
0.04,0.00,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.05,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.02,0.04,1.00
0.05,0.06,1.07
0.01,0.23,1.10
0.04,0.26,1.04
0.06,0.35,0.93
0.07,0.48,0.84
0.08,0.63,0.76
0.07,0.68,0.74
0.07,0.80,0.62
0.06,0.89,0.50
0.05,0.92,0.51
0.04,0.93,0.43
0.04,0.95,0.50
0.04,0.91,0.45
0.04,0.91,0.43
0.02,0.89,0.52
0.02,0.75,0.62
0.00,0.56,0.83
-0.01,0.43,0.99
-0.00,0.18,1.02
0.00,0.13,0.99
0.00,0.11,0.99
0.00,0.04,0.99
0.03,0.01,1.02
0.05,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.02,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.02,0.09,1.01
0.03,0.14,1.05
0.04,0.20,1.00
0.05,0.35,0.95
0.06,0.49,0.92
0.08,0.65,0.73
0.07,0.81,0.60
0.05,0.90,0.48
0.04,0.98,0.41
0.04,0.96,0.37
0.02,0.99,0.36
0.03,0.96,0.34
0.02,0.94,0.36
-0.00,0.89,0.49
0.02,0.88,0.57
0.03,0.75,0.73
0.02,0.68,0.80
0.02,0.55,0.90
-0.01,0.46,0.94
-0.00,0.54,1.20
0.00,0.22,0.96
0.02,0.09,0.98
0.04,0.04,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.03,0.02,1.01
0.02,0.10,1.06
0.04,0.07,1.04
0.08,0.25,0.92
0.11,0.37,0.91
0.09,0.64,0.77
0.08,0.69,0.76
0.07,0.84,0.62
0.05,0.90,0.46
0.04,0.96,0.43
0.02,0.96,0.37
0.02,0.96,0.34
0.04,0.96,0.46
0.01,0.82,0.55
0.04,0.70,0.74
0.05,0.52,0.86
0.05,0.48,0.97
0.02,0.20,1.04
0.04,0.11,0.99
0.01,0.05,1.00
-0.02,0.14,1.34
0.03,0.03,1.01
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.02,0.02,1.01
-0.00,0.08,1.09
0.00,0.25,0.98
0.02,0.41,0.81
0.07,0.58,0.76
0.05,0.80,0.67
0.05,0.87,0.58
0.06,0.96,0.43
0.06,0.93,0.39
0.03,0.92,0.26
0.04,1.00,0.33
0.02,0.88,0.43
0.02,0.86,0.55
0.04,0.53,0.88
0.02,0.37,0.98
0.00,0.21,0.96
0.00,0.00,1.04
0.02,0.04,1.01
0.05,-0.13,1.36
0.02,0.01,0.99
0.05,0.03,1.01
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
