x,y,z
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.01
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.05,0.03,1.00
0.05,0.03,1.00
0.04,0.03,1.00
0.04,0.04,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.03,0.05,1.00
0.05,0.10,1.09
0.01,0.01,0.98
0.04,-0.14,1.03
0.07,-0.06,0.86
0.10,-0.14,0.90
0.10,-0.32,0.96
0.09,-0.46,0.83
0.09,-0.58,0.73
0.07,-0.67,0.60
0.07,-0.73,0.62
0.04,-0.59,0.56
-0.02,-0.50,1.00
0.00,-0.07,0.95
-0.06,-0.12,1.04
0.00,-0.05,1.12
0.03,0.05,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.03,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.01
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.02,1.00
0.04,0.02,1.00
0.03,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.01
0.04,0.02,1.00
0.03,0.02,1.01
0.04,0.03,1.00
0.02,0.02,1.00
0.04,0.04,1.04
0.04,-0.04,1.01
0.08,-0.02,0.92
0.15,-0.06,0.92
0.11,-0.14,1.00
0.11,-0.34,0.97
0.09,-0.53,0.79
0.09,-0.59,0.70
0.07,-0.73,0.58
0.07,-0.69,0.59
-0.02,-0.82,0.64
-0.05,-0.68,0.61
0.03,-0.56,0.77
0.00,-0.22,1.03
0.01,-0.09,0.99
0.06,-0.01,1.07
0.04,0.01,1.00
0.03,0.04,1.00
0.04,0.03,1.00
0.04,0.02,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.01
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.05,1.00
0.01,0.02,1.02
0.01,-0.03,1.26
0.09,-0.04,0.96
0.11,-0.08,0.97
0.12,-0.09,1.00
0.14,-0.20,0.98
0.09,-0.41,0.93
0.11,-0.55,0.73
0.09,-0.74,0.61
0.08,-0.79,0.58
0.04,-0.77,0.47
0.00,-0.76,0.50
0.00,-0.71,0.84
-0.00,-0.50,0.87
0.00,-0.38,0.97
0.02,-0.25,0.99
0.04,-0.14,0.97
0.04,0.00,1.00
0.04,0.01,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,-0.00,0.99
0.00,0.00,1.16
0.10,0.02,0.85
0.14,-0.09,0.95
0.11,-0.16,0.97
0.10,-0.34,0.99
0.06,-0.50,0.86
0.03,-0.64,0.72
0.07,-0.71,0.62
0.04,-0.75,0.52
0.02,-0.77,0.52
-0.04,-0.77,0.48
-0.01,-0.75,0.59
-0.02,-1.71,1.82
0.02,-0.59,0.86
0.01,-0.34,0.89
0.04,-0.12,0.99
0.05,0.04,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.05,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.03,-0.02,1.01
0.01,-0.01,1.10
0.02,-0.15,0.90
0.03,-0.27,0.86
0.14,-0.36,0.87
0.18,-0.34,0.80
0.13,-0.39,0.88
0.09,-0.56,0.78
0.09,-0.67,0.70
0.07,-0.75,0.59
0.03,-0.78,0.52
0.02,-0.71,0.43
-0.01,-0.80,0.53
-0.02,-0.73,0.69
-0.03,-0.66,0.79
-0.02,-0.55,0.83
0.02,-0.33,0.95
0.01,-0.30,0.91
0.03,-0.16,0.95
0.05,0.02,0.99
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,0.96
0.00,0.03,1.26
0.08,-0.02,0.98
0.11,-0.09,0.91
0.16,-0.19,0.90
0.07,-0.43,0.90
0.08,-0.53,0.83
0.11,-0.58,0.67
0.05,-0.81,0.59
0.03,-0.74,0.51
0.00,-0.81,0.53
-0.07,-0.80,0.60
-0.01,-0.68,0.70
0.00,-0.62,0.75
0.04,-0.39,0.88
0.04,-0.19,0.99
0.05,0.06,1.09
0.00,-0.05,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.01
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.07
-0.02,0.05,0.99
0.04,-0.05,1.05
0.06,-0.05,0.90
0.09,-0.28,0.95
0.08,-0.49,0.84
0.07,-0.63,0.77
0.08,-0.68,0.57
0.05,-0.75,0.55
0.01,-0.78,0.57
-0.02,-0.75,0.58
-0.07,-0.77,0.76
-0.07,-0.68,0.83
-0.04,-0.52,0.76
0.00,-0.39,0.95
0.03,-0.25,0.97
0.04,-0.12,1.00
0.03,0.04,1.05
0.02,0.00,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.03,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.05,0.03,1.00
0.02,0.02,1.00
0.00,0.00,1.22
0.04,0.00,0.98
0.04,-0.13,0.99
0.12,-0.18,0.87
0.11,-0.43,0.88
0.12,-0.56,0.71
0.09,-0.76,0.55
0.04,-0.77,0.60
-0.00,-0.72,0.63
-0.03,-0.75,0.63
-0.07,-0.73,0.67
-0.02,-0.66,0.71
0.01,-0.65,0.74
-0.03,-0.34,0.89
0.02,-0.26,0.93
0.04,-0.05,0.98
0.03,0.00,1.00
0.04,0.04,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
