x,y,z
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.03,0.01,1.00
0.03,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.07,-0.07,1.00
-0.05,-0.13,1.22
0.03,0.11,0.84
0.07,0.32,0.95
0.03,0.10,1.00
0.03,0.17,1.04
0.06,0.08,0.99
0.08,0.13,0.97
0.07,0.13,1.05
-0.01,0.40,0.95
-0.10,0.31,1.02
-0.00,-0.32,0.94
0.04,-0.08,0.93
0.04,-0.12,1.06
0.04,0.07,1.00
0.02,0.02,1.01
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,-0.03,1.04
0.02,-0.37,1.25
0.07,-0.02,0.92
0.00,0.24,0.95
0.05,0.16,1.01
0.04,0.22,1.02
0.08,0.06,0.99
0.00,0.47,0.93
-0.09,0.36,0.98
-0.03,-0.12,0.85
0.00,-0.17,1.05
0.03,0.05,1.02
0.04,-0.04,1.00
0.04,0.03,1.02
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.03,0.03,1.01
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.00,1.00
-0.02,-0.13,1.10
0.09,-0.17,1.02
0.05,-0.00,1.00
0.02,0.16,0.91
0.03,0.25,0.95
0.03,0.14,1.00
0.08,0.18,1.00
0.04,0.34,0.99
-0.09,0.45,1.02
-0.00,-0.04,0.86
0.04,-0.12,0.97
0.04,-0.16,1.06
0.03,0.01,0.99
0.04,0.07,1.02
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.04,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
-0.08,-0.10,1.19
0.04,-0.06,0.95
0.12,-0.20,1.00
0.09,0.16,0.86
0.05,0.18,1.00
0.04,0.12,1.03
0.05,0.14,1.01
0.01,0.26,0.97
0.08,0.23,0.99
0.11,-0.07,0.93
0.13,-0.19,0.98
0.08,-0.04,1.04
0.08,-0.17,1.19
0.14,-0.01,0.82
0.05,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.05,-0.07,1.02
-0.05,-0.12,0.99
0.16,-0.08,0.96
0.06,-0.03,1.00
0.03,0.20,0.96
0.03,0.18,1.02
0.06,0.05,1.04
0.03,0.19,1.00
0.01,0.28,0.93
0.05,0.18,1.02
0.07,-0.24,1.00
0.05,-0.20,0.97
0.05,-0.00,1.04
0.04,0.01,0.99
0.05,0.00,0.99
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.00,0.08,1.01
0.00,-0.08,1.21
0.05,-0.16,0.99
0.18,0.11,0.94
0.11,0.01,0.88
0.03,0.22,0.98
0.03,0.22,1.04
0.09,0.06,1.02
0.05,0.16,0.97
-0.03,0.35,0.98
0.00,0.21,0.96
0.07,-0.18,0.88
0.11,-0.15,0.99
0.05,-0.11,1.02
0.07,-0.07,1.09
0.05,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.01
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.05,-0.01,1.02
-0.04,-0.10,1.00
0.06,-0.12,1.02
0.13,0.03,0.95
0.12,0.03,1.00
0.04,0.23,0.94
0.04,0.08,1.03
0.06,0.20,1.02
0.07,0.20,1.00
0.06,0.25,0.97
0.01,0.28,0.96
0.01,0.39,1.02
0.01,-0.09,0.87
0.07,-0.09,0.96
0.08,-0.04,1.06
0.07,-0.01,0.91
0.06,0.02,0.96
0.03,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.02,0.01,1.01
0.00,-0.21,1.24
0.07,-0.12,0.91
0.11,-0.03,0.95
0.07,0.21,0.93
0.07,0.05,1.08
0.05,0.25,0.99
0.02,0.16,1.01
0.00,0.24,1.00
-0.00,0.38,0.93
-0.03,0.01,1.00
0.09,-0.11,0.95
0.11,-0.05,1.12
0.06,0.04,1.00
0.04,0.01,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.02,1.01
0.04,0.02,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.02,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.04,0.03,1.00
0.03,0.03,1.00
0.04,0.02,1.00
0.04,-0.06,1.00
-0.01,-0.02,1.06
0.02,0.00,0.99
0.10,0.11,0.98
0.05,0.25,0.94
0.02,0.21,0.99
0.03,0.18,1.00
