x,y,z
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.05,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.00,0.05,1.00
0.01,0.04,1.04
0.01,0.10,0.99
0.03,0.01,1.00
0.09,0.02,1.00
0.11,0.05,0.97
0.12,0.02,0.98
0.14,0.02,0.93
0.18,0.02,0.99
0.21,0.01,1.00
0.22,0.00,0.96
0.20,0.00,0.94
0.18,0.01,0.96
0.15,0.00,0.97
0.09,0.00,0.98
0.05,0.02,1.05
0.04,0.00,1.04
0.04,0.02,0.99
0.04,0.01,0.98
0.02,0.00,1.02
0.01,-0.02,1.05
0.02,0.07,1.02
0.03,0.05,1.02
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.01,0.04,1.02
-0.04,0.10,1.04
0.00,0.02,1.04
0.00,0.03,1.00
0.08,0.04,0.97
0.09,-0.03,1.02
0.09,0.07,1.00
0.13,0.07,1.02
0.12,0.07,0.96
0.13,0.02,0.91
0.13,0.04,0.96
0.10,0.02,0.99
0.07,0.07,0.94
0.04,0.16,1.01
0.02,0.10,1.00
-0.02,0.06,1.09
-0.02,0.01,1.05
0.02,0.04,0.99
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
-0.04,0.07,1.02
-0.00,-0.01,1.16
0.04,0.00,1.03
0.01,0.00,1.01
0.00,0.05,1.02
0.04,0.03,0.99
0.08,0.03,1.00
0.09,0.03,0.99
0.12,0.04,0.99
0.13,0.02,0.96
0.12,-0.00,0.98
0.11,0.02,0.93
0.10,0.02,0.89
0.08,0.02,1.06
0.06,0.00,1.01
0.07,0.02,0.94
0.04,0.03,1.08
0.01,0.02,1.06
0.03,0.04,0.98
0.03,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.01,0.03,1.00
-0.02,0.00,1.12
-0.02,0.02,1.02
-0.01,0.02,1.05
0.01,0.03,0.94
0.01,0.05,1.02
0.05,0.03,0.97
0.08,0.00,0.98
0.09,0.04,0.99
0.09,0.07,0.94
0.11,0.03,0.96
0.06,0.00,1.00
0.05,0.02,1.00
0.06,0.03,1.00
0.05,0.05,1.02
0.04,-0.01,1.06
0.00,0.02,1.04
0.04,0.05,1.03
0.02,0.00,1.08
0.04,0.04,1.01
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.06,0.07,1.00
0.01,0.05,1.00
0.02,0.03,1.05
0.01,0.08,0.93
-0.02,0.00,1.01
-0.02,0.02,1.00
0.03,0.07,1.03
0.05,0.03,0.97
0.13,0.06,0.91
0.14,0.05,0.95
0.12,0.09,0.91
0.11,0.01,0.99
0.07,0.06,0.99
0.07,0.02,1.02
0.04,0.05,1.03
0.04,0.00,0.99
0.05,0.05,1.09
0.03,0.02,0.96
-0.02,0.06,0.95
0.04,0.05,1.01
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.02,0.02,1.01
-0.04,0.09,1.16
-0.02,0.09,0.99
-0.04,0.00,1.01
0.00,0.03,0.99
0.02,0.08,0.98
0.07,0.03,0.96
0.06,0.03,0.94
0.08,0.07,0.90
0.07,0.07,0.92
0.09,0.09,1.00
0.06,0.05,1.00
0.05,0.12,1.02
0.03,0.01,1.00
0.03,0.04,0.98
0.05,0.09,1.09
0.02,0.05,0.99
0.05,0.05,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.01
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
-0.05,0.05,1.00
-0.03,0.04,1.03
-0.01,0.04,1.00
-0.02,0.07,0.95
-0.03,0.01,1.01
0.02,0.00,0.99
0.06,0.03,1.04
0.06,-0.00,0.96
0.10,-0.02,0.93
0.08,0.03,0.89
0.05,0.09,1.01
0.04,0.02,0.96
0.02,0.00,1.01
-0.00,0.06,1.10
0.00,0.06,1.04
0.02,-0.03,1.05
0.04,0.05,1.01
0.04,0.04,1.01
0.02,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.06,0.02,1.00
0.00,0.07,1.05
-0.01,0.04,1.00
0.00,-0.00,1.00
-0.02,0.02,0.96
-0.02,-0.00,0.93
0.00,-0.05,1.02
0.02,0.02,1.01
0.06,0.04,0.96
0.09,0.00,1.00
0.10,0.00,0.85
0.12,0.00,0.96
0.06,0.05,1.01
0.03,-0.02,1.00
0.04,0.05,1.03
0.00,0.00,1.03
0.04,0.00,1.01
0.03,0.04,1.01
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0
