x,y,z
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,0.99
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.01
0.04,0.05,1.01
0.03,0.05,1.00
0.04,0.05,1.00
0.03,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.04,1.00
0.03,0.06,1.01
0.03,0.00,1.23
-0.01,0.11,0.99
0.04,0.02,0.96
0.01,-0.01,0.97
-0.03,0.04,1.02
0.02,0.19,0.99
0.05,0.02,0.98
0.15,0.30,0.91
0.06,0.41,1.00
0.00,0.15,0.98
-0.04,0.14,1.01
-0.05,0.24,1.02
-0.04,0.18,1.00
-0.00,0.05,1.00
0.13,-0.01,1.04
0.09,-0.05,0.94
0.07,-0.04,0.95
0.05,-0.04,0.94
0.05,-0.00,1.03
0.02,-0.02,1.00
0.05,0.00,0.98
0.03,0.03,1.05
0.02,0.05,1.00
0.05,0.05,1.01
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.04,1.00
0.04,0.05,1.00
0.01,0.07,1.05
-0.02,0.03,1.01
0.04,0.03,0.93
0.04,-0.16,1.02
0.04,-0.07,0.96
0.11,0.10,1.03
0.13,-0.02,0.99
0.17,0.11,1.01
0.15,0.12,0.98
0.12,0.17,0.97
0.04,0.32,1.09
0.03,0.17,1.07
0.01,0.24,0.97
0.07,0.26,1.00
0.15,0.26,0.93
0.20,0.07,0.82
0.11,0.11,0.90
0.07,-0.07,1.04
0.10,-0.00,1.00
0.04,-0.01,0.96
0.05,-0.00,0.99
0.02,-0.03,1.03
0.00,0.01,0.95
0.03,0.06,0.96
0.04,0.05,1.04
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.06,0.11,1.00
0.01,0.03,1.03
-0.05,0.06,1.12
0.06,0.07,0.94
0.09,0.04,1.00
0.11,0.02,0.96
0.09,0.00,0.91
0.10,0.07,1.04
0.11,0.23,1.08
0.25,0.08,1.00
0.15,0.18,1.00
0.12,0.30,1.04
0.07,0.17,0.91
0.12,0.58,0.97
0.07,0.36,1.12
0.12,0.38,1.07
0.20,0.11,0.91
0.23,-0.14,0.91
0.10,0.04,1.04
0.15,-0.05,1.00
0.02,-0.04,1.02
0.00,-0.00,0.99
0.00,0.00,1.03
0.00,0.00,1.02
0.04,0.09,1.03
0.06,0.07,1.02
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.01
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.03,0.04,1.00
0.03,0.00,1.01
0.02,0.02,1.07
0.07,0.01,0.90
0.11,-0.04,0.93
0.10,-0.02,0.97
0.05,-0.08,0.97
0.11,0.04,0.99
0.18,0.21,0.99
0.24,0.12,1.04
0.18,-0.04,0.96
0.11,0.27,1.07
0.08,0.33,1.00
0.12,0.25,0.86
0.02,0.41,0.97
0.15,0.20,0.98
0.19,0.23,0.94
0.14,0.11,1.01
0.26,-0.11,1.00
0.13,-0.21,0.99
0.14,-0.03,0.97
0.02,-0.00,0.99
-0.00,-0.03,1.00
-0.01,0.00,1.04
0.04,0.02,1.10
-0.01,0.02,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.01,0.02,1.06
-0.08,0.07,1.14
0.05,0.05,1.02
0.10,0.04,0.95
0.12,-0.02,0.91
0.07,-0.07,1.02
0.09,-0.07,1.07
0.14,0.09,0.99
0.21,0.20,0.96
0.21,0.32,0.95
0.05,0.24,0.93
0.09,0.20,0.98
0.00,0.36,0.96
0.15,0.29,0.96
0.14,0.26,0.94
0.16,0.13,1.01
0.13,0.05,0.96
0.14,-0.11,1.01
0.11,-0.04,0.99
0.07,-0.00,1.02
0.05,-0.01,1.00
0.00,0.00,1.02
0.02,-0.00,1.06
-0.06,-0.01,1.00
-0.02,0.04,1.00
0.00,0.03,1.02
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.02,-0.02,1.10
0.02,0.10,1.03
0.04,0.06,0.98
0.05,0.02,0.95
0.06,-0.12,0.91
0.03,-0.05,1.07
0.08,-0.03,1.12
0.13,0.04,0.97
0.20,0.07,0.98
0.13,-0.01,0.99
0.14,0.11,0.91
0.14,0.19,0.97
0.01,0.23,0.93
0.04,0.19,1.05
0.05,0.36,1.01
0.07,0.07,0.95
0.12,0.07,0.93
0.08,0.02,0.99
0.01,-0.17,0.99
0.08,-0.18,0.96
0.03,-0.01,0.93
0.01,0.00,1.02
-0.02,0.01,1.06
-0.04,0.10,1.03
0.04,0.05,1.02
0.02,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
