x,y,z
0.03,-0.03,1.01
0.03,-0.04,1.00
0.04,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.02
0.04,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.00
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.03,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.02
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.03,-0.04,1.01
0.03,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.03,1.01
0.03,-0.04,1.01
0.05,0.00,1.04
0.04,-0.04,1.14
0.02,-0.04,1.01
0.05,-0.06,0.94
0.10,-0.03,0.93
0.10,-0.04,0.91
0.08,-0.06,0.97
0.05,-0.02,1.00
0.03,-0.05,1.05
0.03,-0.01,1.08
-0.00,-0.02,1.04
-0.00,0.03,0.94
0.04,-0.06,1.16
0.03,-0.03,1.02
0.04,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.00
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.04,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.02,0.01,1.02
0.02,-0.02,1.02
0.01,-0.00,1.02
0.03,-0.06,1.08
0.04,-0.07,1.08
0.06,-0.10,0.96
0.07,-0.10,0.96
0.11,-0.07,0.96
0.13,-0.05,0.97
0.12,-0.08,1.00
0.11,-0.06,0.97
0.09,0.00,0.96
0.07,-0.05,0.98
0.05,-0.06,1.01
0.02,-0.03,1.12
0.01,-0.01,1.04
0.00,-0.01,1.02
0.02,0.00,0.98
0.02,-0.04,1.02
0.04,-0.04,1.01
0.04,-0.02,1.01
0.03,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.03,-0.04,1.03
0.03,-0.02,1.00
-0.03,-0.00,1.07
0.01,0.00,1.02
0.04,-0.06,1.00
0.09,-0.07,0.96
0.08,-0.07,0.96
0.11,-0.06,0.95
0.12,-0.05,1.00
0.12,-0.04,1.02
0.12,-0.07,1.02
0.11,-0.01,0.97
0.10,0.05,0.77
0.09,-0.07,1.05
0.06,-0.06,1.11
0.01,-0.02,1.04
0.04,-0.02,1.07
0.03,-0.02,1.01
0.05,-0.04,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.03,1.02
