x,y,z
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.03,-0.03,1.00
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.03,1.00
0.04,-0.03,1.02
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.00
0.04,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.00
0.04,-0.03,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.03,-0.06,1.02
0.07,-0.07,1.04
0.07,-0.16,0.96
-0.18,-0.14,1.01
-0.02,-0.10,1.07
0.10,-0.18,1.14
0.10,-0.04,0.77
0.12,-0.16,1.17
0.19,-0.02,1.05
0.18,-0.43,0.80
0.30,-0.02,0.95
0.14,0.25,0.96
0.26,0.15,1.02
0.26,0.06,0.99
0.23,0.18,0.97
0.11,0.09,0.68
0.13,-0.07,0.93
0.11,-0.09,0.95
0.08,-0.11,1.02
0.09,0.01,0.77
-0.04,-0.11,1.03
-0.02,-0.04,1.18
0.01,-0.05,1.05
0.03,-0.06,1.05
-0.04,0.06,0.79
0.03,-0.04,1.02
0.04,-0.04,1.01
0.03,-0.03,1.01
0.03,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.03,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.03,1.00
0.04,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.00
0.03,-0.03,1.01
0.03,-0.04,1.00
0.03,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.03,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.02
0.05,-0.06,1.00
-0.13,-0.14,1.18
-0.02,-0.17,1.02
0.14,-0.04,0.94
0.16,-0.02,0.90
0.07,-0.11,1.05
0.16,-0.29,0.99
0.21,-0.13,0.93
0.23,0.12,0.82
0.21,0.08,1.11
0.22,0.09,0.96
0.23,0.22,0.91
0.16,0.12,0.99
0.07,-0.16,1.10
0.14,-0.05,1.07
0.13,0.02,0.95
0.07,-0.30,1.05
0.04,0.07,1.18
0.00,-0.10,0.92
0.01,0.01,1.09
-0.00,-0.04,0.96
0.01,0.01,1.00
0.00,-0.02,1.04
0.01,-0.05,1.01
0.03,-0.02,1.01
0.03,-0.04,1.00
0.03,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.00
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.03,-0.04,1.01
0.03,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.02
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.01
0.03,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.00
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.03,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.04,1.01
0.04,-0.03,1.00
0.01,-0.04,1.02
-0.05,-0.13,1.04
0.08,-0.18,1.24
-0.02,-0.05,0.93
0.08,-0.06,0.89
0.06,-0.07,1.16
